scoringPeriodId,Player,Position,Team,playerrosterslot,Actual,Predicted,ActualMinusPredicted,SlottedPosition,Starter
4,Evan Engram,Tight End,Hart_attack,6,7.4,11.169462187699999,-3.7694621876999985,Tight End,Starter
5,Evan Engram,Tight End,Hart_attack,6,7.7,11.5141510157,-3.8141510156999994,Tight End,Starter
6,Evan Engram,Tight End,Hart_attack,21,0,0,0,IR,Bench
7,Evan Engram,Tight End,Hart_attack,6,1.1,12.633655454700001,-11.533655454700002,Tight End,Starter
8,Evan Engram,Tight End,Hart_attack,6,12,10.900614344900001,1.099385655099999,Tight End,Starter
9,Evan Engram,Tight End,Hart_attack,6,8,9.902536313599999,-1.9025363135999989,Tight End,Starter
10,Evan Engram,Tight End,Hart_attack,21,0,0,0,IR,Bench
11,Evan Engram,Tight End,Hart_attack,20,NA,0,NA,Bench,Bench
12,Evan Engram,Tight End,Hart_attack,20,0,0,0,Bench,Bench
1,Ezekiel Elliott,Running Back,Soup_du Jour,2,12.8,19.2589277415,-6.458927741499998,Running Back,Starter
2,Ezekiel Elliott,Running Back,Soup_du Jour,2,19,19.663046128999998,-0.6630461289999978,Running Back,Starter
3,Ezekiel Elliott,Running Back,Soup_du Jour,2,14.9,21.692919976,-6.7929199759999985,Running Back,Starter
4,Ezekiel Elliott,Running Back,Soup_du Jour,2,13.5,18.42474969,-4.924749689999999,Running Back,Starter
5,Ezekiel Elliott,Running Back,Soup_du Jour,2,16.1,19.094171091000003,-2.994171091000002,Running Back,Starter
6,Ezekiel Elliott,Running Back,Soup_du Jour,2,23.8,16.98778765,6.812212349999999,Running Back,Starter
7,Ezekiel Elliott,Running Back,Soup_du Jour,2,23.700000000000003,18.213122003499997,5.486877996500006,Running Back,Starter
8,Ezekiel Elliott,Running Back,Soup_du Jour,20,NA,0,NA,Bench,Bench
9,Ezekiel Elliott,Running Back,Soup_du Jour,2,13.9,19.967115389499998,-6.067115389499998,Running Back,Starter
10,Ezekiel Elliott,Running Back,Soup_du Jour,2,7.300000000000001,18.149808162,-10.849808161999999,Running Back,Starter
11,Ezekiel Elliott,Running Back,Soup_du Jour,2,18.3,19.621552906,-1.3215529060000009,Running Back,Starter
12,Ezekiel Elliott,Running Back,Soup_du Jour,2,14.6,15.2391426835,-0.6391426835000011,Running Back,Starter
11,Falcons D/ST,Defense,NA,NA,23.8,10.883843924999999,12.916156075000002,NA,Starter
12,Falcons D/ST,Defense,Dillon_Panthers ,16,9.399999999999999,10.334506888,-0.9345068880000014,Defense,Starter
2,Frank Gore,Running Back,NA,NA,15.3,7.058118378799999,8.241881621200001,NA,Starter
3,Frank Gore,Running Back,Soup_du Jour,23,15.900000000000002,11.4171088365,4.4828911635000015,Flex,Starter
4,Frank Gore,Running Back,Soup_du Jour,20,10.9,9.549815455000001,1.3501845449999994,Bench,Bench
5,Frank Gore,Running Back,Soup_du Jour,20,7.9,9.9265030435,-2.0265030435,Bench,Bench
6,Frank Gore,Running Back,NA,NA,NA,0,NA,NA,Starter
7,Frank Gore,Running Back,Breaston_Plants Inc,2,7.1,12.194672585500001,-5.0946725855000015,Running Back,Starter
5,Gardner Minshew II,Quarterback,NA,NA,21.16,14.150510311,7.0094896890000005,NA,Starter
6,Gardner Minshew II,Quarterback,Just Drew _It,0,4.620000000000001,17.207816241,-12.587816240999999,Quarterback,Starter
7,Gardner Minshew II,Quarterback,Just Drew _It,20,21,17.797407775000003,3.2025922249999965,Bench,Bench
1,George Kittle,Tight End,Pre-Snap_Adjustment,6,9.4,12.317018150999997,-2.917018150999997,Tight End,Starter
2,George Kittle,Tight End,Pre-Snap_Adjustment,6,6.9,12.8258943125,-5.925894312499999,Tight End,Starter
3,George Kittle,Tight End,Pre-Snap_Adjustment,6,8.7,11.605398623500001,-2.9053986235000018,Tight End,Starter
4,George Kittle,Tight End,Pre-Snap_Adjustment,20,NA,0,NA,Bench,Bench
5,George Kittle,Tight End,Pre-Snap_Adjustment,6,17.8,11.149133954,6.650866046000001,Tight End,Starter
6,George Kittle,Tight End,Pre-Snap_Adjustment,6,14.3,13.2201034915,1.079896508500001,Tight End,Starter
7,George Kittle,Tight End,Pre-Snap_Adjustment,6,5.300000000000001,11.701419664200001,-6.4014196642000005,Tight End,Starter
8,George Kittle,Tight End,Pre-Snap_Adjustment,6,11.6,11.6197932567,-0.019793256699999873,Tight End,Starter
9,George Kittle,Tight End,Pre-Snap_Adjustment,6,16.9,11.890487698700001,5.009512301299997,Tight End,Starter
10,George Kittle,Tight End,Pre-Snap_Adjustment,20,0,0,0,Bench,Bench
11,George Kittle,Tight End,Pre-Snap_Adjustment,6,0,0,0,Tight End,Starter
12,George Kittle,Tight End,Pre-Snap_Adjustment,6,21.9,12.5733299361,9.326670063899998,Tight End,Starter
5,Gerald Everett,Tight End,NA,NA,17.1,5.398794895499999,11.701205104500001,NA,Starter
6,Gerald Everett,Tight End,Just Drew _It,6,1.9,6.404016159999999,-4.504016159999999,Tight End,Starter
7,Gerald Everett,Tight End,Just Drew _It,6,13,7.559435230500001,5.440564769499999,Tight End,Starter
8,Gerald Everett,Tight End,Just Drew _It,6,2.5,8.327331256499999,-5.827331256499999,Tight End,Starter
9,Gerald Everett,Tight End,NA,NA,NA,0,NA,NA,Starter
10,Gerald Everett,Tight End,Team_Aponte,6,10.8,7.5420039545,3.2579960455000005,Tight End,Starter
11,Gerald Everett,Tight End,Team_Aponte,6,2.5,7.807680749,-5.307680749,Tight End,Starter
12,Gerald Everett,Tight End,Team_Aponte,20,3.3000000000000003,7.429788372000001,-4.129788372,Bench,Bench
1,Geronimo Allison,Wide Receiver,The_Peppy Kids,20,0,5.949802269,-5.949802269,Bench,Bench
2,Geronimo Allison,Wide Receiver,The_Peppy Kids,20,8.5,5.8054048625000005,2.6945951374999995,Bench,Bench
4,Geronimo Allison,Wide Receiver,NA,NA,13.399999999999999,4.738757425499999,8.6612425745,NA,Starter
5,Geronimo Allison,Wide Receiver,NightTraen_Reign,23,3.8000000000000003,8.642957561,-4.842957560999999,Flex,Starter
6,Giants D/ST,Defense,NA,NA,13,8.499888597,4.500111403,NA,Starter
7,Giants D/ST,Defense,Breaston_Plants Inc,16,17.2,12.841762955,4.358237044999999,Defense,Starter
9,Giants D/ST,Defense,NA,NA,7.6,11.779121651,-4.179121651000001,NA,Starter
10,Giants D/ST,Defense,Hart_attack,16,6.799999999999999,14.057695317000002,-7.257695317000003,Defense,Starter
1,Giovani Bernard,Running Back,NA,NA,7.300000000000001,7.101669386,0.19833061400000052,NA,Starter
2,Giovani Bernard,Running Back,NightTraen_Reign,2,1.8000000000000003,10.059754597500001,-8.2597545975,Running Back,Starter
2,Golden Tate,Wide Receiver,NA,NA,0,0,0,NA,Starter
3,Golden Tate,Wide Receiver,The_Peppy Kids,20,0,0,0,Bench,Bench
4,Golden Tate,Wide Receiver,The_Peppy Kids,20,0,0,0,Bench,Bench
5,Golden Tate,Wide Receiver,The_Peppy Kids,20,2.8,8.3641273484,-5.5641273484000005,Bench,Bench
6,Golden Tate,Wide Receiver,NightTraen_Reign,20,19.200000000000003,10.066412120299999,9.133587879700004,Bench,Bench
7,Golden Tate,Wide Receiver,NightTraen_Reign,20,11,9.476135814400001,1.523864185599999,Bench,Bench
8,Golden Tate,Wide Receiver,NightTraen_Reign,23,12.5,10.5238384138,1.9761615862,Flex,Starter
9,Golden Tate,Wide Receiver,NightTraen_Reign,4,8.8,9.992399166600002,-1.1923991666000013,Wide Receiver,Starter
10,Golden Tate,Wide Receiver,NightTraen_Reign,4,21.5,10.6198762623,10.8801237377,Wide Receiver,Starter
11,Golden Tate,Wide Receiver,NightTraen_Reign,20,NA,0,NA,Bench,Bench
12,Golden Tate,Wide Receiver,NightTraen_Reign,4,10.8,9.039812704,1.7601872960000016,Wide Receiver,Starter
1,Greg Olsen,Tight End,B1G_HAUS,6,5.6,6.9089024105,-1.3089024105,Tight End,Starter
2,Greg Olsen,Tight End,B1G_HAUS,20,14,7.671649899500001,6.328350100499999,Bench,Bench
3,Greg Olsen,Tight End,B1G_HAUS,6,22.5,8.1085965365,14.3914034635,Tight End,Starter
4,Greg Olsen,Tight End,B1G_HAUS,6,1.5,9.9411517755,-8.4411517755,Tight End,Starter
5,Greg Olsen,Tight End,B1G_HAUS,20,0,8.5436359225,-8.5436359225,Bench,Bench
6,Greg Olsen,Tight End,B1G_HAUS,6,7.2,8.2613081185,-1.0613081185000004,Tight End,Starter
7,Greg Olsen,Tight End,B1G_HAUS,20,NA,0,NA,Bench,Bench
8,Greg Olsen,Tight End,B1G_HAUS,6,2.3,7.4174880655,-5.1174880655,Tight End,Starter
9,Greg Olsen,Tight End,B1G_HAUS,6,5.5,6.7152134095,-1.2152134094999996,Tight End,Starter
10,Greg Olsen,Tight End,B1G_HAUS,6,13.8,7.212048896,6.587951104000001,Tight End,Starter
11,Greg Olsen,Tight End,B1G_HAUS,6,8.2,8.043782233,0.15621776699999934,Tight End,Starter
12,Greg Olsen,Tight End,B1G_HAUS,6,6.9,8.5068119855,-1.6068119855000003,Tight End,Starter
0,Hunter Henry,Tight End,NA,NA,NA,0,NA,NA,Starter
1,Hunter Henry,Tight End,Easy As_A Bisi,6,8,8.3507630835,-0.3507630835000004,Tight End,Starter
2,Hunter Henry,Tight End,Easy As_A Bisi,21,0,0,0,IR,Bench
3,Hunter Henry,Tight End,Easy As_A Bisi,21,0,0,0,IR,Bench
4,Hunter Henry,Tight End,Easy As_A Bisi,21,0,0,0,IR,Bench
5,Hunter Henry,Tight End,Easy As_A Bisi,21,0,0,0,IR,Bench
6,Hunter Henry,Tight End,NightTraen_Reign,20,26,5.64915443,20.35084557,Bench,Bench
7,Hunter Henry,Tight End,NightTraen_Reign,23,12.700000000000001,9.1725144865,3.5274855135000003,Flex,Starter
8,Hunter Henry,Tight End,NightTraen_Reign,20,6.7,10.7631400235,-4.0631400235,Bench,Bench
9,Hunter Henry,Tight End,NightTraen_Reign,6,11.9,11.3582125925,0.5417874075000011,Tight End,Starter
10,Hunter Henry,Tight End,NightTraen_Reign,6,11,13.570220224500002,-2.5702202245000016,Tight End,Starter
11,Hunter Henry,Tight End,NightTraen_Reign,6,11.9,12.0300319245,-0.130031924499999,Tight End,Starter
12,Hunter Henry,Tight End,NightTraen_Reign,20,NA,0,NA,Bench,Bench
10,J.D. McKissic,Running Back,NA,NA,8.5,5.548427591,2.9515724089999997,NA,Starter
11,J.D. McKissic,Running Back,Breaston_Plants Inc,23,6.8,6.566377668500001,0.23362233149999856,Flex,Starter
9,Jack Doyle,Tight End,NA,NA,9.7,7.060495104,2.639504895999999,NA,Starter
10,Jack Doyle,Tight End,Hart_attack,6,11.9,7.2015145635,4.6984854365,Tight End,Starter
11,Jack Doyle,Tight End,Hart_attack,6,0,7.1576574345,-7.1576574345,Tight End,Starter
12,Jack Doyle,Tight End,Hart_attack,6,4.300000000000001,5.2851084235,-0.9851084234999989,Tight End,Starter
10,Jacob Hollister,Tight End,NA,NA,16.2,2.9595093325,13.2404906675,NA,Starter
11,Jacob Hollister,Tight End,Team_Aponte,20,NA,0,NA,Bench,Bench
12,Jacob Hollister,Tight End,Team_Aponte,6,3.2,6.430506739,-3.230506739,Tight End,Starter
1,Jacoby Brissett,Quarterback,Heartbreak_Kid,20,16.5,15.465914209000001,1.034085790999999,Bench,Bench
4,Jacoby Brissett,Quarterback,NA,NA,22.5,16.69495438,5.805045620000001,NA,Starter
5,Jacoby Brissett,Quarterback,Just Drew _It,0,10.940000000000001,19.482655312,-8.542655311999997,Quarterback,Starter
6,Jacoby Brissett,Quarterback,Just Drew _It,20,NA,0,NA,Bench,Bench
7,Jacoby Brissett,Quarterback,Just Drew _It,0,27.64,17.004230026000002,10.635769973999999,Quarterback,Starter
8,Jacoby Brissett,Quarterback,Just Drew _It,0,9.48,15.514310007,-6.034310007,Quarterback,Starter
10,Jacoby Brissett,Quarterback,NA,NA,0,0,0,NA,Starter
11,Jacoby Brissett,Quarterback,Soup_du Jour,0,15.12,17.212076742,-2.0920767420000015,Quarterback,Starter
12,Jacoby Brissett,Quarterback,Soup_du Jour,0,13.16,18.613641612000002,-5.453641612000002,Quarterback,Starter
3,Jaguars D/ST,Defense,NA,NA,18.2,15.997682074,2.202317925999999,NA,Starter
4,Jaguars D/ST,Defense,Soup_du Jour,16,10.399999999999999,15.912782454999999,-5.512782455,Defense,Starter
5,Jaguars D/ST,Defense,NA,NA,7.799999999999999,13.627672475999999,-5.827672476,NA,Starter
6,Jaguars D/ST,Defense,Soup_du Jour,20,14.8,13.015757273,1.7842427270000005,Bench,Bench
7,Jaguars D/ST,Defense,Soup_du Jour,20,25.2,13.870966005,11.329033995,Bench,Bench
8,Jaguars D/ST,Defense,Soup_du Jour,16,17,17.061948652999998,-0.06194865299999819,Defense,Starter
9,Jaguars D/ST,Defense,Soup_du Jour,16,10.6,11.72409635,-1.1240963500000003,Defense,Starter
1,Jalen Richard,Running Back,Just Drew _It,20,0.30000000000000004,6.942035227499999,-6.642035227499999,Bench,Bench
7,Jamaal Williams,Running Back,NA,NA,11.1,9.274376133499999,1.8256238665000009,NA,Starter
8,Jamaal Williams,Running Back,Breaston_Plants Inc,20,17.099999999999998,9.572395576,7.527604423999998,Bench,Bench
9,Jamaal Williams,Running Back,Breaston_Plants Inc,2,13.9,8.5673940415,5.3326059585,Running Back,Starter
10,Jamaal Williams,Running Back,Breaston_Plants Inc,2,6.300000000000001,9.7427615255,-3.4427615255,Running Back,Starter
11,Jamaal Williams,Running Back,Breaston_Plants Inc,20,NA,0,NA,Bench,Bench
12,Jamaal Williams,Running Back,Breaston_Plants Inc,20,11.5,6.969861799000001,4.530138200999999,Bench,Bench
1,Jameis Winston,Quarterback,The_Peppy Kids,20,7.06,18.801919017,-11.741919017,Bench,Bench
2,Jameis Winston,Quarterback,NA,NA,13.22,17.009458418,-3.7894584180000006,NA,Starter
3,Jameis Winston,Quarterback,Breaston_Plants Inc,0,25.5,17.202660527000003,8.297339472999997,Quarterback,Starter
4,Jameis Winston,Quarterback,NA,NA,29.3,16.572293079,12.727706921,NA,Starter
5,Jameis Winston,Quarterback,Team_Aponte,20,17.46,19.034945258,-1.5749452579999996,Bench,Bench
6,Jameis Winston,Quarterback,Team_Aponte,20,12.1,17.870051775,-5.770051775000001,Bench,Bench
7,Jameis Winston,Quarterback,NA,NA,NA,0,NA,NA,Starter
8,Jameis Winston,Quarterback,NightTraen_Reign,0,19.340000000000003,17.438850396000003,1.9011496040000004,Quarterback,Starter
9,Jameis Winston,Quarterback,NightTraen_Reign,0,20.2,19.120537453,1.0794625469999986,Quarterback,Starter
10,Jameis Winston,Quarterback,NightTraen_Reign,20,18.32,20.120637182000003,-1.8006371820000027,Bench,Bench
11,Jameis Winston,Quarterback,NightTraen_Reign,20,14.82,17.937640046,-3.1176400459999982,Bench,Bench
12,Jameis Winston,Quarterback,NightTraen_Reign,0,24.32,20.393785404000003,3.9262145959999977,Quarterback,Starter
1,James Conner,Running Back,The_Peppy Kids,2,8.5,13.5518431725,-5.0518431725,Running Back,Starter
2,James Conner,Running Back,The_Peppy Kids,2,12,15.431843392000005,-3.4318433920000047,Running Back,Starter
3,James Conner,Running Back,The_Peppy Kids,23,5.7,13.073968520500001,-7.373968520500001,Flex,Starter
4,James Conner,Running Back,The_Peppy Kids,2,22.5,15.466189649500002,7.033810350499998,Running Back,Starter
5,James Conner,Running Back,The_Peppy Kids,2,11.5,13.739529618000002,-2.2395296180000024,Running Back,Starter
6,James Conner,Running Back,The_Peppy Kids,23,27.400000000000002,13.2376990715,14.162300928500002,Flex,Starter
7,James Conner,Running Back,The_Peppy Kids,20,NA,0,NA,Bench,Bench
8,James Conner,Running Back,The_Peppy Kids,2,22.5,17.521918837,4.978081162999999,Running Back,Starter
9,James Conner,Running Back,The_Peppy Kids,20,0,0,0,Bench,Bench
10,James Conner,Running Back,The_Peppy Kids,20,0,0,0,Bench,Bench
11,James Conner,Running Back,The_Peppy Kids,23,2.1,14.665380018999997,-12.565380018999997,Flex,Starter
12,James Conner,Running Back,The_Peppy Kids,20,0,0,0,Bench,Bench
1,James White,Running Back,Soup_du Jour,20,10.7,11.40071379,-0.70071379,Bench,Bench
2,James White,Running Back,Soup_du Jour,20,10.4,10.2133873605,0.18661263949999984,Bench,Bench
3,James White,Running Back,Soup_du Jour,20,0,0,0,Bench,Bench
4,James White,Running Back,Soup_du Jour,20,9.8,10.116707637500001,-0.3167076375000004,Bench,Bench
5,James White,Running Back,Soup_du Jour,23,10.2,12.076886976,-1.8768869760000015,Flex,Starter
6,James White,Running Back,Soup_du Jour,23,9,13.661320302000002,-4.661320302000002,Flex,Starter
7,James White,Running Back,Soup_du Jour,23,9.4,11.830967714500002,-2.4309677145000013,Flex,Starter
8,James White,Running Back,Soup_du Jour,2,9.9,11.155126212499999,-1.2551262124999987,Running Back,Starter
9,James White,Running Back,Soup_du Jour,2,15.400000000000002,10.6180367075,4.781963292500002,Running Back,Starter
10,James White,Running Back,Soup_du Jour,20,NA,0,NA,Bench,Bench
11,James White,Running Back,Soup_du Jour,20,7.6,10.6658666105,-3.0658666105000005,Bench,Bench
12,James White,Running Back,Soup_du Jour,23,0.3999999999999999,11.7105424725,-11.3105424725,Flex,Starter
1,Jamison Crowder,Wide Receiver,NA,NA,17.3,8.025469138500002,9.274530861499999,NA,Starter
2,Jamison Crowder,Wide Receiver,Soup_du Jour,20,6,9.5851293673,-3.5851293673000004,Bench,Bench
6,Jamison Crowder,Wide Receiver,NA,NA,12.8,7.845719889100001,4.9542801109,NA,Starter
7,Jamison Crowder,Wide Receiver,Team_Aponte,4,4.6,8.6825823923,-4.082582392300001,Wide Receiver,Starter
9,Jamison Crowder,Wide Receiver,NA,NA,18.3,8.5426367758,9.7573632242,NA,Starter
10,Jamison Crowder,Wide Receiver,Just Drew _It,20,16.6,9.5779839722,7.022016027800001,Bench,Bench
11,Jamison Crowder,Wide Receiver,Just Drew _It,20,16.1,9.6563845142999991,6.443615485700002,Bench,Bench
12,Jamison Crowder,Wide Receiver,Just Drew _It,4,2.8,10.396292216,-7.596292216000001,Wide Receiver,Starter
1,Jared Cook,Tight End,Soup_du Jour,6,4.7,8.896983995000001,-4.196983995000001,Tight End,Starter
2,Jared Cook,Tight End,Soup_du Jour,6,3.5,8.631475087,-5.131475087,Tight End,Starter
3,Jared Cook,Tight End,Soup_du Jour,6,1.2000000000000002,7.3180196125000005,-6.1180196125,Tight End,Starter
5,Jared Cook,Tight End,NA,NA,12.100000000000001,6.257439012,5.842560988000002,NA,Starter
6,Jared Cook,Tight End,The_Peppy Kids,6,11.2,6.6426975525000005,4.557302447499999,Tight End,Starter
9,Jared Cook,Tight End,NA,NA,NA,0,NA,NA,Starter
10,Jared Cook,Tight End,Breaston_Plants Inc,20,10.4,7.4842668235,2.9157331765000007,Bench,Bench
11,Jared Cook,Tight End,Breaston_Plants Inc,6,10.3,8.5812616075,1.7187383925000006,Tight End,Starter
12,Jared Cook,Tight End,Breaston_Plants Inc,6,18.9,7.984146182,10.915853817999999,Tight End,Starter
1,Jared Goff,Quarterback,Pre-Snap_Adjustment,0,9.440000000000001,17.2441300371,-7.804130037099998,Quarterback,Starter
2,Jared Goff,Quarterback,Pre-Snap_Adjustment,0,19.12,17.0533479534,2.0666520466000016,Quarterback,Starter
3,Jared Goff,Quarterback,Hart_attack,20,14.120000000000001,16.7684563362,-2.648456336199999,Bench,Bench
4,Jared Goff,Quarterback,Breaston_Plants Inc,0,20.68,17.649915951300002,3.0300840486999974,Quarterback,Starter
5,Jared Goff,Quarterback,Breaston_Plants Inc,0,17.900000000000002,17.1959005844,0.7040994156000018,Quarterback,Starter
6,Jared Goff,Quarterback,Breaston_Plants Inc,0,1.12,16.6307031874,-15.5107031874,Quarterback,Starter
7,Jared Goff,Quarterback,Team_Aponte,20,25.020000000000003,17.5443161906,7.475683809400003,Bench,Bench
8,Jared Goff,Quarterback,Team_Aponte,0,22.880000000000003,16.599657838600002,6.2803421614,Quarterback,Starter
9,Jared Goff,Quarterback,NA,NA,NA,0,NA,NA,Starter
10,Jared Goff,Quarterback,Soup_du Jour,0,3.7200000000000006,15.530931499600001,-11.8109314996,Quarterback,Starter
1,Jarvis Landry,Wide Receiver,Breaston_Plants Inc,23,9.7,9.3081331089,0.3918668910999994,Flex,Starter
2,Jarvis Landry,Wide Receiver,Breaston_Plants Inc,23,4.7,9.6744310699,-4.9744310699000005,Flex,Starter
3,Jarvis Landry,Wide Receiver,Breaston_Plants Inc,20,7.7,9.491039851300002,-1.7910398513000017,Bench,Bench
4,Jarvis Landry,Wide Receiver,Breaston_Plants Inc,20,20.7,10.1542888347,10.545711165299998,Bench,Bench
5,Jarvis Landry,Wide Receiver,Breaston_Plants Inc,4,9.5,11.169321019,-1.6693210189999999,Wide Receiver,Starter
6,Jarvis Landry,Wide Receiver,Breaston_Plants Inc,4,5.1,11.3913176395,-6.291317639500001,Wide Receiver,Starter
7,Jarvis Landry,Wide Receiver,Pre-Snap_Adjustment,20,NA,0,NA,Bench,Bench
8,Jarvis Landry,Wide Receiver,Pre-Snap_Adjustment,4,9,9.2036679884,-0.20366798839999944,Wide Receiver,Starter
9,Jarvis Landry,Wide Receiver,Pre-Snap_Adjustment,4,14.100000000000001,8.685444561099999,5.414555438900003,Wide Receiver,Starter
10,Jarvis Landry,Wide Receiver,Pre-Snap_Adjustment,4,20.200000000000003,9.60519822,10.594801780000003,Wide Receiver,Starter
11,Jarvis Landry,Wide Receiver,Pre-Snap_Adjustment,20,12.3,10.100679450600001,2.1993205493999994,Bench,Bench
12,Jarvis Landry,Wide Receiver,Pre-Snap_Adjustment,4,31.8,10.585945301499999,21.2140546985,Wide Receiver,Starter
2,Jason Witten,Tight End,NA,NA,10.5,5.768647315000001,4.731352684999999,NA,Starter
3,Jason Witten,Tight End,Just Drew _It,6,6.9,6.3858772115,0.5141227884999999,Tight End,Starter
4,Jason Witten,Tight End,Just Drew _It,6,5,6.2722207835,-1.2722207835,Tight End,Starter
5,Jason Witten,Tight End,Just Drew _It,6,4.4,6.2783062224999995,-1.8783062224999991,Tight End,Starter
6,Jason Witten,Tight End,Breaston_Plants Inc,6,8.2,5.785182307500001,2.414817692499998,Tight End,Starter
7,Jason Witten,Tight End,Breaston_Plants Inc,6,5.300000000000001,6.0393601839999995,-0.7393601839999988,Tight End,Starter
9,Jason Witten,Tight End,NA,NA,9.8,6.186887764,3.613112236000001,NA,Starter
10,Jason Witten,Tight End,Just Drew _It,6,2.7,7.468030423000001,-4.768030423000001,Tight End,Starter
11,Jason Witten,Tight End,Just Drew _It,6,5.800000000000001,6.5426032175,-0.7426032174999992,Tight End,Starter
12,Jason Witten,Tight End,Just Drew _It,6,1,6.7911952965,-5.7911952965,Tight End,Starter
1,Jaylen Samuels,Running Back,Hart_attack,20,1.1,5.305480619,-4.205480618999999,Bench,Bench
2,Jaylen Samuels,Running Back,Hart_attack,20,3.5999999999999996,5.819738583,-2.2197385830000007,Bench,Bench
3,Jaylen Samuels,Running Back,Hart_attack,20,0,4.288014605500001,-4.288014605500001,Bench,Bench
4,Jaylen Samuels,Running Back,Hart_attack,20,19.54,4.270656913300001,15.269343086699998,Bench,Bench
5,Jaylen Samuels,Running Back,Hart_attack,20,0.9600000000000001,7.056265383000001,-6.096265383000001,Bench,Bench
6,Jaylen Samuels,Running Back,Hart_attack,21,0,0,0,IR,Bench
7,Jaylen Samuels,Running Back,Hart_attack,21,NA,0,NA,IR,Bench
8,Jaylen Samuels,Running Back,Hart_attack,20,0,0,0,Bench,Bench
